runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
154241.josehamilton.rodriguesrosa,Jose Hamilton RODRIGUES ROSA,40:07:16,909.0,Portugal,PT,,45-49,H
4209747.philippe.morin,Philippe MORIN,40:09:11,910.0,France,FR,,65-69,H
2545453.emmanuelle.hecquet,Emmanuelle HECQUET,40:10:49,911.0,France,FR,,20-34,F
460779.nicolas.vago,Nicolas VAGO,40:12:27,912.0,Switzerland,CH,,50-54,H
3695975.samuel.vicat,Samuel VICAT,40:12:33,913.0,France,FR,,45-49,H
3262583.florian.pozzi,Florian POZZI,40:12:33,913.0,France,FR,,40-44,H
767121.michael.pincas,Michael PINCAS,40:17:31,915.0,France,FR,,50-54,H
112351.cedric.corve,Cedric CORVE,40:18:39,916.0,France,FR,,45-49,H
941463.hugues.daniel,Hugues DANIEL,40:18:43,917.0,France,FR,,35-39,H
1933057.stephane.parisot,Stephane PARISOT,40:18:49,918.0,France,FR,,45-49,H
79531.lasser.chaker,Lasser CHAKER,40:18:49,918.0,France,FR,,50-54,H
2596199.alain.sokowicz,Alain SOKOWICZ,40:18:51,920.0,France,FR,,45-49,H
488991.helene.lernould,Helene LERNOULD,40:20:31,921.0,France,FR,,60-64,F
437910.franck.deligeard,Franck DELIGEARD,40:20:51,922.0,France,FR,,55-59,H
2034369.lionel.delafontaine,Lionel DE LA FONTAINE,40:25:33,923.0,France,FR,,50-54,H
4456634.razvanalexandru.pristavu,Razvan Alexandru PRISTAVU,40:26:35,924.0,Romania,RO,,35-39,H
4456632.catalinaandrea.negoescu,Catalina-Andrea NEGOESCU,40:26:35,924.0,Romania,RO,,35-39,F
,Anonymous,40:26:36,926.0,France,FR,,35-39,H
4566843.binhao.luo,Binhao LUO,40:28:11,927.0,China,CN,,20-34,H
2054989.alin.flaidar,Alin FLAIDAR,40:28:19,928.0,United States of America,US,,60-64,H
4565174.federico.volpini,Federico VOLPINI,40:29:02,929.0,Italy,IT,,20-34,H
1239571.constantineduard.stransky,Constantin Eduard STRANSKY,40:31:08,930.0,Romania,RO,,35-39,H
1118529.mariechristine.imbert,Marie-Christine IMBERT,40:33:30,931.0,France,FR,,50-54,F
,Anonymous,40:34:09,932.0,France,FR,,20-34,H
127778.xavier.oger,Xavier OGER,40:34:28,933.0,France,FR,,50-54,H
1871053.david.breneur,David BRENEUR,40:35:41,934.0,France,FR,,50-54,H
612089.oiwah.tsang,Oi Wah TSANG,40:35:51,935.0,"Hong Kong, China",HK,,40-44,F
5782358.fabien.nouvel,Fabien NOUVEL,40:36:16,936.0,France,FR,,60-64,H
3674063.matthieu.hutzler,Matthieu HUTZLER,40:36:37,937.0,France,FR,,45-49,H
4938873.jeancharles.bilheude,Jean-Charles BILHEUDE,40:36:37,937.0,France,FR,,35-39,H
6115852.victor.lepine,Victor LEPINE,40:37:55,939.0,France,FR,,20-34,H
4987852.jean.hiriart,Jean HIRIART,40:37:57,940.0,France,FR,,45-49,H
2525359.julien.cayssol,Julien CAYSSOL,40:39:26,941.0,France,FR,,40-44,H
5096481.franck.maillotte,Franck MAILLOTTE,40:39:36,942.0,France,FR,,50-54,H
5741687.christophe.carnino,Christophe CARNINO,40:42:06,943.0,France,FR,,20-34,H
3263323.benjamin.fameree,Benjamin FAMEREE,40:49:32,944.0,Belgium,BE,,45-49,H
712067.pawel.krzywicki,Paweł KRZYWICKI,40:50:43,945.0,Poland,PL,,50-54,H
141581.lisamaria.schreier,Lisa-Maria SCHREIER,40:51:26,946.0,Germany,DE,,35-39,F
4137206.hilde.janssens,Hilde JANSSENS,40:52:16,947.0,Belgium,BE,,40-44,F
4313841.agnes.lavergne,Agnès LAVERGNE,40:52:53,948.0,France,FR,,20-34,F
5059815.luigi.rodeghiero,Luigi RODEGHIERO,40:53:57,949.0,Italy,IT,,50-54,H
4793994.thomas.rinck,Thomas RINCK,40:54:58,950.0,France,FR,,40-44,H
665823.mikael.hasselrot,Mikael HASSELROT,40:55:24,951.0,Sweden,SE,,50-54,H
291060.daniele.airoldi,Daniele AIROLDI,40:56:06,952.0,Italy,IT,,45-49,H
4352540.theo.nieto,Theo NIETO,40:57:54,953.0,France,FR,,20-34,H
5234408.helke.abel,Helke ABEL,40:58:17,954.0,Germany,DE,,40-44,F
5546305.alexis.vieille,Alexis VIEILLE,40:58:20,955.0,France,FR,,20-34,H
750449.alexandre.david,Alexandre DAVID,40:59:24,956.0,France,FR,,40-44,H
2656031.maurice.benizri,Maurice BENIZRI,40:59:52,957.0,France,FR,,35-39,H
313746.jeanfrancois.tron,Jean-Francois TRON,41:00:33,958.0,France,FR,,60-64,H
1531341.carole.combet,Carole COMBET,41:01:36,959.0,France,FR,,40-44,F
10359.patrice.chabannier,Patrice CHABANNIER,41:01:37,960.0,France,FR,,50-54,H
5898316.guillaume.pavero,Guillaume PAVERO,41:01:46,961.0,France,FR,,35-39,H
4981727.emmanuel.thomas,Emmanuel THOMAS,41:12:07,962.0,France,FR,,60-64,H
4902252.baptiste.janneau,Baptiste JANNEAU,41:12:39,963.0,France,FR,,20-34,H
1906127.sebastien.scottodifasano,Sebastien SCOTTO DI FASANO,41:13:10,964.0,France,FR,,35-39,H
3207855.jiri.skalicky,Jiří SKALICKY,41:13:25,965.0,Czech Republic,CZ,,50-54,H
4739120.jan.kropacek,Jan KROPACEK,41:13:26,966.0,Czech Republic,CZ,,50-54,H
1065947.barbara.czichy,Barbara CZICHY,41:15:18,967.0,Poland,PL,,55-59,F
2429107.michael.pannaux,Michael PANNAUX,41:16:28,968.0,France,FR,,45-49,H
814332.frederic.bouvrot,Frederic BOUVROT,41:16:29,969.0,France,FR,,50-54,H
572845.simon.tootell,Simon TOOTELL,41:17:13,970.0,United Kingdom,GB,,45-49,H
572844.maree.jesson,Maree JESSON,41:17:13,970.0,United Kingdom,GB,,50-54,F
6284718.jeremy.selo,Jérémy SELO,41:18:10,972.0,France,FR,,20-34,H
1322173.fabien.gali,Fabien GALI,41:18:18,973.0,France,FR,,45-49,H
4163205.philippe.haussaire,Philippe HAUSSAIRE,41:19:17,974.0,France,FR,,20-34,H
2182083.benjamin.degreve,Benjamin DEGREVE,41:19:55,975.0,France,FR,,40-44,H
4825052.stephane.baziuk,Stephane BAZIUK,41:19:59,976.0,France,FR,,35-39,H
4672658.spartaco.calveri,Spartaco CALVERI,41:21:23,977.0,Italy,IT,,50-54,H
405656.mark.powell,Mark POWELL,41:21:47,978.0,United Kingdom,GB,,50-54,H
2382749.louise.turvey,Louise TURVEY,41:21:48,979.0,United Kingdom,GB,,50-54,F
1394037.zhangxi.zeng,Zhangxi ZENG,41:23:17,980.0,Singapore,SG,,45-49,H
3812511.philippe.andrieux,Philippe ANDRIEUX,41:23:37,981.0,Belgium,BE,,40-44,H
1740481.kityee.cheng,Kit Yee CHENG,41:24:30,982.0,"Hong Kong, China",HK,,40-44,F
2212203.christian.staunton,Christian STAUNTON,41:25:13,983.0,Ireland,IE,,45-49,H
5519745.olivier.truyman,Olivier TRUYMAN,41:25:31,984.0,Belgium,BE,,35-39,H
842244.julien.perrotin,Julien PERROTIN,41:26:25,985.0,France,FR,,35-39,H
79396.franck.gheerardyn,Franck GHEERARDYN,41:27:24,986.0,France,FR,,55-59,H
4217947.thomas.nowak,Thomas NOWAK,41:28:51,987.0,France,FR,,45-49,H
1931719.david.rajacic,David RAJACIC,41:32:18,988.0,Belgium,BE,,40-44,H
4293146.quentin.lesault,Quentin LESAULT,41:33:06,989.0,France,FR,,20-34,H
1803411.axel.vaganay,Axel VAGANAY,41:34:01,990.0,France,FR,,45-49,H
499772.roan.vallat,Roan VALLAT,41:34:07,991.0,Switzerland,CH,,40-44,H
4009043.jeanfrancois.carral,Jean-Francois CARRAL,41:34:08,992.0,France,FR,,50-54,H
3291357.davide.papini,Davide PAPINI,41:34:17,993.0,Italy,IT,,40-44,H
1335265.franck.hirtz,Franck HIRTZ,41:34:29,994.0,France,FR,,55-59,H
696836.thomas.johansson,Thomas JOHANSSON,41:36:50,995.0,Sweden,SE,,40-44,H
5037895.wei.zhang,Wei ZHANG,41:37:02,996.0,United States of America,US,,55-59,F
2021099.lee.butters,Lee BUTTERS,41:37:05,997.0,United Kingdom,GB,,45-49,H
419167.stephane.girard,Stephane GIRARD,41:37:34,998.0,France,FR,,45-49,H
1279745.amelie.vignier,Amélie VIGNIER,41:37:43,999.0,France,FR,,45-49,F
3434229.ugur.ernalbant,Uğur ERNALBANT,41:39:46,1000.0,Türkiye,TR,,40-44,H
3434367.onur.ernalbant,Onur ERNALBANT,41:39:49,1001.0,Türkiye,TR,,45-49,H
150988.terry.moro,Terry MORO,41:41:06,1002.0,Italy,IT,,60-64,H
4307839.tamas.feher,Tamás FEHÉR,41:44:46,1003.0,Hungary,HU,,40-44,H
2974687.kat.barrett,Kat BARRETT,41:46:15,1004.0,United Kingdom,GB,,40-44,F
5318987.stuart.reay,Stuart REAY,41:48:06,1005.0,United Kingdom,GB,,50-54,H
1084627.shuhong.zhang,Shuhong ZHANG,41:48:55,1006.0,China,CN,,40-44,H
4468832.dimitry.vandamme,Dimitry VANDAMME,41:51:41,1007.0,France,FR,,50-54,H
1032743.john.mcarthur,John MCARTHUR,41:51:44,1008.0,United Kingdom,GB,,50-54,H
2132859.florian.meskens,Florian MESKENS,41:52:43,1009.0,Belgium,BE,,20-34,H
4442080.cyrille.motte,Cyrille MOTTE,41:52:50,1010.0,France,FR,,20-34,H
6703787.abe.takashi,Abe TAKASHI,41:53:06,1011.0,Japan,JP,,45-49,H
14765.martin.schneekloth,Martin SCHNEEKLOTH,41:53:07,1012.0,United States of America,US,,50-54,H
2204683.samy.bonifacie,Samy BONIFACIE,41:53:11,1013.0,France,FR,,50-54,H
4228087.sebastien.clerc,Sebastien CLERC,41:54:21,1014.0,France,FR,,20-34,H
1544327.laura.bakker,Laura BAKKER,41:54:47,1015.0,United Kingdom,GB,,40-44,F
865407.damien.jacquot,Damien JACQUOT,41:55:28,1016.0,France,FR,,45-49,H
428170.christophe.heyns,Christophe HEYNS,41:56:15,1017.0,Belgium,BE,,50-54,H
242771.david.desvaux,David DESVAUX,41:56:20,1018.0,France,FR,,50-54,H
5750558.gregoire.quillet,Grégoire QUILLET,41:56:46,1019.0,France,FR,,20-34,H
528846.magali.clavelloux,Magali CLAVELLOUX,41:56:56,1020.0,France,FR,,45-49,F
113519.laurent.esteoulebado,Laurent ESTEOULE-BADO,41:57:29,1021.0,France,FR,,50-54,H
1839529.nicolas.philippe,Nicolas PHILIPPE,41:58:43,1022.0,France,FR,,50-54,H
1322083.anne.barnaba,Anne BARNABA,42:01:23,1023.0,France,FR,,20-34,F
1998647.stephanie.leroy,Stéphanie LEROY,42:02:28,1024.0,Belgium,BE,,45-49,F
3788181.linh.cam,Linh CAM,42:03:10,1025.0,Vietnam,VN,,20-34,H
1962363.gabriel.puigmascarell,Gabriel PUIG MASCARELL,42:03:49,1026.0,Spain,ES,,50-54,H
653269.domenico.greco,Domenico GRECO,42:05:57,1027.0,Italy,IT,,55-59,H
2189875.werther.cavallini,Werther CAVALLINI,42:07:27,1028.0,Italy,IT,,55-59,H
1658329.akimichi.aizawa,Akimichi AIZAWA,42:08:08,1029.0,Japan,JP,,50-54,H
2104675.leonard.chapatte,Léonard CHAPATTE,42:09:37,1030.0,Switzerland,CH,,40-44,H
2961579.pierrick.pensibis,Pierrick PENSIBIS,42:11:10,1031.0,France,FR,,50-54,H
4536729.ludvig.dickman,Ludvig DICKMAN,42:12:06,1032.0,Sweden,SE,,35-39,H
4049569.chao.di,Chao DI,42:12:30,1033.0,China,CN,,45-49,H
5537102.xian.zhang,Xian ZHANG,42:12:35,1034.0,China,CN,,45-49,H
1335107.laurent.philip,Laurent PHILIP,42:13:14,1035.0,France,FR,,50-54,H
111283.peggie.papa,Peggie PAPA,42:13:17,1036.0,France,FR,,45-49,F
4875517.paul.roussel,Paul ROUSSEL,42:14:07,1037.0,France,FR,,20-34,H
2547475.adrian.klemenco,Adrian KLEMENCO,42:14:44,1038.0,Uruguay,UY,,55-59,H
2525373.francois.riot,Francois RIOT,42:14:58,1039.0,France,FR,,40-44,H
3044185.andrei.solodsky,Andrei SOLODSKY,42:15:50,1040.0,United States of America,US,,50-54,H
4238750.mohamedlamine.meniai,Mohamed Lamine MENIAI,42:16:14,1041.0,France,FR,,45-49,H
4109042.andy.hui,Andy HUI,42:17:22,1042.0,"Hong Kong, China",HK,,55-59,H
5930244.sylvain.borrelly,Sylvain BORRELLY,42:19:11,1043.0,France,FR,,20-34,H
4049158.justine.thiebaut,Justine THIEBAUT,42:19:25,1044.0,France,FR,,20-34,F
727107.alexis.renault,Alexis RENAULT,42:19:51,1045.0,France,FR,,35-39,H
1321163.sebastien.gaudinaud,Sebastien GAUDINAUD,42:20:02,1046.0,France,FR,,35-39,H
524133.hoa.banh,Hoa BANH,42:21:29,1047.0,Australia,AU,,55-59,F
116416.esther.sweeris,Esther SWEERIS,42:21:59,1048.0,Netherlands,NL,,55-59,F
4866251.robin.fautre,Robin FAUTRÉ,42:23:19,1049.0,Belgium,BE,,20-34,H
431600.laurent.pons,Laurent PONS,42:23:30,1050.0,France,FR,,50-54,H
159866.dominique.suau,Dominique SUAU,42:23:31,1051.0,France,FR,,55-59,H
113441.laurent.vavasseur,Laurent VAVASSEUR,42:23:33,1052.0,France,FR,,55-59,H
289650.bastien.mercier,Bastien MERCIER,42:23:44,1053.0,France,FR,,40-44,H
3379801.nicolas.courtois,Nicolas COURTOIS,42:23:45,1054.0,France,FR,,40-44,H
656753.morgan.desfontaines,Morgan DESFONTAINES,42:23:48,1055.0,France,FR,,35-39,H
6221514.arnaud.artu,Arnaud ARTU,42:23:49,1056.0,France,FR,,35-39,H
4893368.dittakun.sritrairat,Dittakun SRITRAIRAT,42:24:45,1057.0,Thailand,TH,,35-39,H
431362.stephane.pinsel,Stéphane PINSEL,42:25:41,1058.0,France,FR,,40-44,H
65724.tiemo.arndt,Tiemo ARNDT,42:25:54,1059.0,Germany,DE,,45-49,H
37079.neil.macritchie,Neil MACRITCHIE,42:27:02,1060.0,United Kingdom,GB,,45-49,H
4512103.paul.marriott,Paul MARRIOTT,42:27:33,1061.0,United Kingdom,GB,,60-64,H
1150543.julien.sol,Julien SOL,42:28:34,1062.0,France,FR,,35-39,H
4009234.mehmet.guven,Mehmet GÜVEN,42:29:07,1063.0,Türkiye,TR,,35-39,H
6563.frederic.natrella,Frederic NATRELLA,42:30:59,1064.0,France,FR,,55-59,H
3392819.christophe.charles,Christophe CHARLES,42:31:55,1065.0,France,FR,,35-39,H
834736.raphael.dinaut,Raphaël DINAUT,42:32:34,1066.0,France,FR,,45-49,H
4554000.nicolas.cottignies,Nicolas COTTIGNIES,42:32:47,1067.0,France,FR,,40-44,H
534842.wenrui.liu,Wenrui LIU,42:33:51,1068.0,China,CN,,45-49,H
544111.massimiliano.gribaldo,Massimiliano GRIBALDO,42:34:11,1069.0,Italy,IT,,55-59,H
4317549.dorian.lebeau,Dorian LEBEAU,42:36:14,1070.0,France,FR,,35-39,H
1323597.emmanuelle.loiseau,Emmanuelle LOISEAU,42:39:32,1071.0,France,FR,,45-49,F
4313430.christophe.vieira,Christophe VIEIRA,42:39:41,1072.0,France,FR,,45-49,H
72662.antoine.auge,Antoine AUGE,42:40:58,1073.0,France,FR,,50-54,H
5767584.quentin.andre,Quentin ANDRE,42:41:00,1074.0,France,FR,,20-34,H
1085687.jonathan.acuna,Jonathan ACUNA,42:41:05,1075.0,Colombia,CO,,35-39,H
694558.johan.guillotin,Johan GUILLOTIN,42:41:24,1076.0,France,FR,,40-44,H
200507.daniel.perez,Daniel PEREZ,42:41:29,1077.0,Uruguay,UY,,55-59,H
1850077.roman.bonet,Roman BONET,42:43:58,1078.0,Spain,ES,,45-49,H
4274404.benjamin.sidorski,Benjamin SIDORSKI,42:44:43,1079.0,France,FR,,40-44,H
5040299.julien.azuar,Julien AZUAR,42:44:48,1080.0,France,FR,,40-44,H
2098375.thomas.fevre,Thomas FEVRE,42:48:11,1081.0,France,FR,,35-39,H
2111135.anton.carlberg,Anton CARLBERG,42:48:57,1082.0,Sweden,SE,,35-39,H
2519215.marie.dietrich,Marie DIETRICH,42:48:59,1083.0,Sweden,SE,,45-49,F
24841.sie.dabire,Sie DABIRE,42:49:01,1084.0,France,FR,,55-59,H
1310431.camel.diha,Camel DIHA,42:49:15,1085.0,France,FR,,60-64,H
4647964.christian.janin,Christian JANIN,42:51:20,1086.0,France,FR,,45-49,H
818299.gunheung.park,Gunheung PARK,42:52:18,1087.0,South Korea,KR,,55-59,H
668592.sergio.souza,Sergio SOUZA,42:55:27,1088.0,Brazil,BR,,50-54,H
101583.stefan.henscheid,Stefan HENSCHEID,42:56:31,1089.0,Germany,DE,,60-64,H
,Anonymous,42:56:59,1090.0,Philippines,PH,,35-39,H
593799.maxence.fourcart,Maxence FOURCART,42:57:16,1091.0,France,FR,,35-39,H
11425.sandra.baido,Sandra BAIDO,43:00:16,1092.0,France,FR,,50-54,F
5450931.pierrick.vaudoir,Pierrick VAUDOIR,43:01:29,1093.0,France,FR,,35-39,H
2163047.emmanuel.madiot,Emmanuel MADIOT,43:01:50,1094.0,France,FR,,50-54,H
141639.juergen.pollheimer,Juergen POLLHEIMER,43:05:11,1095.0,Austria,AT,,50-54,H
949261.lucy.sykes,Lucy SYKES,43:07:43,1096.0,United Kingdom,GB,,45-49,F
150379.christophe.ponchel,Christophe PONCHEL,43:08:14,1097.0,France,FR,,45-49,H
825655.eric.bren,Eric BREN,43:08:15,1098.0,France,FR,,55-59,H
6491799.dimitri.caumont,Dimitri CAUMONT,43:10:33,1099.0,France,FR,,35-39,H
4515464.ouisam.jemili,Ouisam JEMILI,43:13:18,1100.0,France,FR,,35-39,H
4409846.florian.herve,Florian HERVE,43:14:22,1101.0,France,FR,,20-34,H
5758065.daniel.cogotti,Daniel COGOTTI,43:15:35,1102.0,France,FR,,50-54,H
387729.daniele.giacalone,Daniele GIACALONE,43:15:48,1103.0,Italy,IT,,55-59,H
52602.richard.morris,Richard MORRIS,43:16:02,1104.0,United Kingdom,GB,,55-59,H
1916439.mathieu.castel,Mathieu CASTEL,43:20:07,1105.0,France,FR,,35-39,H
4347104.juliana.ennes,Juliana ENNES,43:23:06,1106.0,Brazil,BR,,35-39,F
72399.eric.pionneau,Eric PIONNEAU,43:26:40,1107.0,France,FR,,55-59,H
5066123.anna.lauber,Anna LAUBER,43:27:20,1108.0,Germany,DE,,35-39,F
1416789.xiaolei.fu,Xiaolei FU,43:28:31,1109.0,China,CN,,35-39,F
110887.nadine.dany,Nadine DANY,43:28:49,1110.0,France,FR,,55-59,F
4308236.joachim.blieck,Joachim BLIECK,43:29:39,1111.0,Belgium,BE,,45-49,H
2239415.roel.jacobs,Roel JACOBS,43:29:41,1112.0,Belgium,BE,,40-44,H
3997605.jurgen.keppens,Jurgen KEPPENS,43:29:44,1113.0,Belgium,BE,,50-54,H
1920569.olivier.wyart,Olivier WYART,43:29:48,1114.0,France,FR,,40-44,H
3303709.paulo.malta,Paulo MALTA,43:30:31,1115.0,Switzerland,CH,,45-49,H
5632454.mathieu.copin,Mathieu COPIN,43:30:32,1116.0,France,FR,,20-34,H
467658.xavier.geoffroy,Xavier GEOFFROY,43:30:39,1117.0,France,FR,,45-49,H
5322196.francois.lanoy,François LANOY,43:30:45,1118.0,France,FR,,45-49,H
412586.anver.ching,Anver CHING,43:30:53,1119.0,"Hong Kong, China",HK,,60-64,H
102759.eric.lepine,Eric LEPINE,43:31:28,1120.0,France,FR,,60-64,H
1417671.tadashi.shuraku,Tadashi SHURAKU,43:32:19,1121.0,Japan,JP,,45-49,H
5447923.patrick.gombac,Patrick GOMBAC,43:33:38,1122.0,France,FR,,20-34,H
510862.hugues.derache,Hugues DERACHE,43:34:25,1123.0,France,FR,,35-39,H
4014396.krzysztof.czysciak,Krzysztof CZYŚCIAK,43:34:27,1124.0,Poland,PL,,50-54,H
4191444.john.wilson,John WILSON,43:34:39,1125.0,United Kingdom,GB,,40-44,H
4733708.emmanuel.sarazin,Emmanuel SARAZIN,43:35:02,1126.0,France,FR,,45-49,H
148357.eddy.cayeux,Eddy CAYEUX,43:35:19,1127.0,France,FR,,55-59,H
2249485.nicolas.mergey,Nicolas MERGEY,43:35:29,1128.0,France,FR,,20-34,H
25344.sandro.addesa,Sandro ADDESA,43:36:31,1129.0,France,FR,,45-49,H
4292821.fabrice.ravinel,Fabrice RAVINEL,43:36:34,1130.0,France,FR,,55-59,H
653719.nadia.portelli,Nadia PORTELLI,43:37:21,1131.0,Malta,MT,,55-59,F
4462902.olivier.yuma,Olivier YUMA,43:39:01,1132.0,France,FR,,35-39,H
1428907.daria.beani,Daria BEANI,43:39:39,1133.0,France,FR,,35-39,F
4555082.mathieu.dupont,Mathieu DUPONT,43:40:57,1134.0,France,FR,,20-34,H
711643.sophie.denner,Sophie DENNER,43:41:44,1135.0,France,FR,,50-54,F
116950.benoit.morel,Benoit MOREL,43:41:55,1136.0,France,FR,,40-44,H
842361.florence.santrot,Florence SANTROT,43:43:30,1137.0,France,FR,,45-49,F
5493463.steven.hicks,Steven HICKS,43:43:35,1138.0,United Kingdom,GB,,40-44,H
4209907.christophe.guerin,Christophe GUERIN,43:44:01,1139.0,France,FR,,50-54,H
3791263.charlotte.doutrelant,Charlotte DOUTRELANT,43:45:14,1140.0,France,FR,,35-39,F
590546.christophe.isaert,Christophe ISAERT,43:45:15,1141.0,France,FR,,45-49,H
2056417.guido.pizzorno,Guido PIZZORNO,43:48:49,1142.0,Italy,IT,,65-69,H
5564426.yiknam.chan,Yik Nam CHAN,43:49:43,1143.0,"Hong Kong, China",HK,,35-39,H
1098559.mariko.hiyama,Mariko HIYAMA,43:51:00,1144.0,Japan,JP,,50-54,F
1893861.camille.thiriez,Camille THIRIEZ,43:51:10,1145.0,France,FR,,45-49,F
2969315.blaz.lovsin,Blaž LOVŠIN,43:52:06,1146.0,Slovenia,SI,,40-44,H
1141593.muneo.tashiro,Muneo TASHIRO,43:53:08,1147.0,Japan,JP,,50-54,H
1176693.mathieu.mansuy,Mathieu MANSUY,43:53:35,1148.0,France,FR,,40-44,H
4538534.misuk.kim,Misuk KIM,43:53:39,1149.0,South Korea,KR,,55-59,F
4263468.jongki.na,Jongki NA,43:53:39,1149.0,South Korea,KR,,55-59,H
3042283.william.ithier,William ITHIER,43:53:42,1151.0,France,FR,,50-54,H
3777425.mariaalejandra.caputto,María Alejandra CAPUTTO,43:55:36,1152.0,Argentina,AR,,45-49,F
2569653.thibaut.gasteau,Thibaut GASTEAU,43:58:49,1153.0,France,FR,,40-44,H
2086503.samuel.toutain,Samuel TOUTAIN,43:58:52,1154.0,France,FR,,45-49,H
3247703.pedro.rodrigues,Pedro RODRIGUES,43:59:02,1155.0,Portugal,PT,,45-49,H
4037254.jie.zhu,Jie ZHU,43:59:29,1156.0,China,CN,,45-49,H
4905528.jacques.try,Jacques TRY,43:59:31,1157.0,France,FR,,45-49,H
509930.gerard.schott,Gerard SCHOTT,43:59:39,1158.0,France,FR,,50-54,H
3314067.yoshinori.sakamoto,Yoshinori SAKAMOTO,44:00:51,1159.0,Japan,JP,,45-49,H
11275.jeanchristophe.dupuy,Jean-Christophe DUPUY,44:01:03,1160.0,France,FR,,45-49,H
1016543.pascal.massart,Pascal MASSART,44:01:05,1161.0,Belgium,BE,,55-59,H
1764389.juliane.willems,Juliane WILLEMS,44:02:26,1162.0,Belgium,BE,,20-34,F
4257477.jeanmichel.naute,Jean-Michel NAUTÉ,44:02:31,1163.0,France,FR,,40-44,H
5703351.christophe.oysel,Christophe OYSEL,44:02:32,1164.0,France,FR,,40-44,H
1299275.sebastien.lienard,Sébastien LIENARD,44:02:52,1165.0,France,FR,,50-54,H
396142.mariana.monteiro,Mariana MONTEIRO,44:04:27,1166.0,Portugal,PT,,45-49,F
5884356.jonathan.cisse,Jonathan CISSE,44:04:41,1167.0,France,FR,,20-34,H
1514625.yan.pan,Yan PAN,44:05:42,1168.0,China,CN,,50-54,F
278151.takayuki.hata,Takayuki HATA,44:08:00,1169.0,Japan,JP,,60-64,H
2311085.stephan.pottier,Stephan POTTIER,44:09:08,1170.0,France,FR,,50-54,H
944029.mankit.lee,Man Kit LEE,44:09:26,1171.0,"Hong Kong, China",HK,,45-49,H
4437676.bastien.gautier,Bastien GAUTIER,44:10:10,1172.0,France,FR,,20-34,H
242786.eric.leblacher,Eric LEBLACHER,44:10:19,1173.0,France,FR,,45-49,H
4476858.yoann.amavi,Yoann AMAVI,44:10:55,1174.0,France,FR,,20-34,H
4166298.jeremy.mallet,Jérémy MALLET,44:11:39,1175.0,France,FR,,20-34,H
555632.philip.gordon,Philip GORDON,44:16:23,1176.0,Israel,IL,,60-64,H
5544727.cyril.thiercelin,Cyril THIERCELIN,44:18:41,1177.0,France,FR,,20-34,H
2421529.tunglai.chan,Tung Lai CHAN,44:19:33,1178.0,"Hong Kong, China",HK,,45-49,H
5510930.philippe.gapela,Philippe GAPELA,44:19:48,1179.0,France,FR,,20-34,H
83018.florence.mabboux,Florence MABBOUX,44:22:02,1180.0,France,FR,,50-54,F
117706.alberto.agnesina,Alberto AGNESINA,44:24:47,1181.0,Italy,IT,,55-59,H
680482.bertrand.bordelot,Bertrand BORDELOT,44:24:54,1182.0,France,FR,,35-39,H
323425.rafal.kruzel,Rafal KRUZEL,44:25:31,1183.0,Poland,PL,,50-54,H
4163092.nicolas.bourdon,Nicolas BOURDON,44:26:42,1184.0,France,FR,,35-39,H
427387.annelaure.rabier,Anne-Laure RABIER,44:27:26,1185.0,France,FR,,40-44,F
4163728.christian.benoit,Christian BENOIT,44:31:07,1186.0,France,FR,,60-64,H
4189385.malo.chenais,Malo CHÉNAIS,44:31:16,1187.0,France,FR,,20-34,H
415512.ovidiu.trascu,Ovidiu TRASCU,44:32:31,1188.0,Romania,RO,,45-49,H
3183415.jinlong.luo,Jinlong LUO,44:32:55,1189.0,China,CN,,40-44,H
6356292.yuto.izumi,Yuto IZUMI,44:36:42,1190.0,Japan,JP,,20-34,H
6356290.yusei.suzuki,Yusei SUZUKI,44:36:44,1191.0,Japan,JP,,20-34,H
4685610.qiang.zhang,Qiang ZHANG,44:36:49,1192.0,China,CN,,55-59,H
5202620.jeremy.fouilhac,Jeremy FOUILHAC,44:37:52,1193.0,France,FR,,40-44,H
3858327.anthony.grosseau,Anthony GROSSEAU,44:40:43,1194.0,France,FR,,20-34,H
1721041.giovanni.vadamootoo,Giovanni VADAMOOTOO,44:41:05,1195.0,Mauritius,MU,,35-39,H
3234797.francesca.parodi,Francesca PARODI,44:42:42,1196.0,Italy,IT,,45-49,F
542195.fabrizio.luglio,Fabrizio LUGLIO,44:42:43,1197.0,Italy,IT,,55-59,H
146465.mickael.laizain,Mickael LAIZAIN,44:42:49,1198.0,France,FR,,45-49,H
518916.emilie.lesassier,Emilie LESASSIER,44:45:30,1199.0,France,FR,,40-44,F
4558628.alexandre.delaferte,Alexandre DE LA FERTE,44:45:31,1200.0,France,FR,,20-34,H
3247753.goncalo.marques,Gonçalo MARQUES,44:46:01,1201.0,Portugal,PT,,45-49,H
3033997.nuno.estacio,Nuno ESTACIO,44:46:03,1202.0,Portugal,PT,,45-49,H
228403.antonio.villegaslopez,Antonio VILLEGAS LOPEZ,44:49:22,1203.0,Spain,ES,,45-49,H
2266889.vincent.raffray,Vincent RAFFRAY,44:49:23,1204.0,France,FR,,50-54,H
2375473.ismail.chebli,Ismail CHEBLI,44:53:46,1205.0,France,FR,,20-34,H
2556855.ophelie.rougon,Ophelie ROUGON,44:54:58,1206.0,France,FR,,40-44,F
128788.david.prelonge,David PRELONGE,44:54:59,1207.0,France,FR,,50-54,H
